user_id,video1,video2,video3,video4
69214213-757d-4523-b04f-da37c9e64dd3,scenecliptest00424.avi,,,
d205034a-37fb-4fb7-be3e-588b059f04b7,scenecliptest00151.avi,,,
94de0cd6-c652-4bdb-a664-fad80db4abb2,scenecliptest00200.avi,scenecliptest00069.avi,sceneclipautoautotrain00348.avi,sceneclipautoautotrain00068.avi
81387a42-5df7-4ba1-b6e2-8150a2bbd144,sceneclipautoautotrain00165.avi,,,
c52a2a58-00c7-42d8-9093-4ce2ee6a0603,scenecliptest00244.avi,,,
d3237036-c1e9-4232-ab38-9e503b845708,sceneclipautoautotrain00419.avi,scenecliptest00041.avi,sceneclipautoautotrain00363.avi,
06fba002-9028-4c10-81fe-87c9c101e319,sceneclipautoautotrain00360.avi,sceneclipautoautotrain00359.avi,,
76cbe33a-83c5-48f7-8a3c-cf2a0accd0de,scenecliptest00118.avi,sceneclipautoautotrain00316.avi,sceneclipautoautotrain00254.avi,
d340c8c7-6068-43e1-8882-058996195b15,sceneclipautoautotrain00388.avi,sceneclipautoautotrain00227.avi,scenecliptest00285.avi,
105b9c25-bbd8-44c9-871d-c0ac9938b987,scenecliptest00558.avi,scenecliptest00117.avi,sceneclipautoautotrain00318.avi,scenecliptest00314.avi
e46e43c1-2c0e-48f2-a8f2-f36ec1c790a3,sceneclipautoautotrain00493.avi,,,
766f0728-22bc-4417-9189-351adb4b7a60,sceneclipautoautotrain00260.avi,,,
7a414a52-be1c-474a-92bd-d33eb2b4f5db,scenecliptest00299.avi,sceneclipautoautotrain00376.avi,,
6b1296fa-2765-4cca-95fb-54b913ba49ba,sceneclipautoautotrain00423.avi,scenecliptest00206.avi,scenecliptest00343.avi,scenecliptest00289.avi
f0cbcb13-62f7-4d95-b23e-be50684f1d4e,scenecliptest00081.avi,,,
8000c619-dfd8-4491-b496-be6ef1b65ac1,scenecliptest00525.avi,scenecliptest00485.avi,scenecliptest00377.avi,
1911369a-ac15-463e-83e7-108eb31c9f15,scenecliptest00047.avi,sceneclipautoautotrain00352.avi,sceneclipautoautotrain00455.avi,scenecliptest00352.avi
3a41b318-3b4c-421e-b00c-137e82f65dc5,sceneclipautoautotrain00278.avi,sceneclipautoautotrain00555.avi,,
4bc47347-d474-4d20-a1f6-edc7314fc30a,sceneclipautoautotrain00034.avi,sceneclipautoautotrain00035.avi,,
0518ccee-37ef-4bb4-a628-607deb6fa9d7,sceneclipautoautotrain00536.avi,scenecliptest00391.avi,scenecliptest00210.avi,scenecliptest00137.avi
0ef9d35d-037c-493c-b444-215372a723e2,sceneclipautoautotrain00175.avi,scenecliptest00225.avi,scenecliptest00057.avi,sceneclipautoautotrain00529.avi
93be95e3-f284-47b6-9c04-d7779d46c51b,sceneclipautoautotrain00037.avi,,,
1e36ab3a-14f7-4da4-9bde-7ed7acc54390,sceneclipautoautotrain00091.avi,,,
2926c0d4-f2f1-4eb5-ac37-b0c785572b16,scenecliptest00573.avi,sceneclipautoautotrain00113.avi,,
0ab68a8d-cd9f-4bf5-9bba-7a1ae5696baf,scenecliptest00031.avi,scenecliptest00235.avi,,
a3b1785f-25a8-4f93-b964-d8dfc8fa78c6,scenecliptest00127.avi,scenecliptest00442.avi,sceneclipautoautotrain00165.avi,sceneclipautoautotrain00355.avi
caff614a-4598-49f4-a473-acfaf516f157,sceneclipautoautotrain00528.avi,,,
abc1792c-c59d-4835-af6d-386fda40eabf,sceneclipautoautotrain00042.avi,scenecliptest00529.avi,,
1beb3a5a-edc0-47d5-85e2-12ae2e61242c,sceneclipautoautotrain00023.avi,sceneclipautoautotrain00122.avi,sceneclipautoautotrain00326.avi,scenecliptest00261.avi
491862cc-3d0f-46b0-b05c-3c65f38b56bb,sceneclipautoautotrain00280.avi,sceneclipautoautotrain00204.avi,scenecliptest00337.avi,
abe6821d-7f25-45d2-98f8-dd0f4178314e,sceneclipautoautotrain00472.avi,scenecliptest00110.avi,,
a4ef06e4-72bb-47d5-990e-f354c6b2ce77,scenecliptest00380.avi,sceneclipautoautotrain00142.avi,scenecliptest00523.avi,
57d6da43-6fef-45ae-a869-63242beaaf34,scenecliptest00574.avi,,,
b9bfc581-d294-434a-9a4c-fed93799b15d,scenecliptest00520.avi,scenecliptest00158.avi,sceneclipautoautotrain00252.avi,
a52e3107-8e18-4f8f-bcf8-579689dabf73,sceneclipautoautotrain00331.avi,scenecliptest00384.avi,sceneclipautoautotrain00548.avi,sceneclipautoautotrain00125.avi
467efc0c-9561-45eb-b2ff-a2dd07a0bb42,scenecliptest00572.avi,scenecliptest00111.avi,scenecliptest00413.avi,scenecliptest00132.avi
97d0a8c7-7d9d-41e5-b1f3-6f0ca9f68c86,scenecliptest00567.avi,,,
6aaa0443-4739-4b57-966d-bd5fc428b315,scenecliptest00336.avi,scenecliptest00398.avi,,
917c9fbf-0928-42b6-88bb-6f14abc75fab,sceneclipautoautotrain00261.avi,sceneclipautoautotrain00483.avi,sceneclipautoautotrain00303.avi,
4850d87b-99cc-47ea-a2e9-65c893cf5d6b,sceneclipautoautotrain00461.avi,scenecliptest00147.avi,sceneclipautoautotrain00434.avi,sceneclipautoautotrain00304.avi
ef73f8ca-ba87-450a-ad72-f0548b024e89,scenecliptest00292.avi,scenecliptest00326.avi,scenecliptest00150.avi,
e8766880-b3d7-4581-9750-597148cb93e1,scenecliptest00278.avi,scenecliptest00331.avi,,
b66042e8-e020-4c93-a9db-37e326cdeba6,sceneclipautoautotrain00514.avi,sceneclipautoautotrain00533.avi,sceneclipautoautotrain00435.avi,scenecliptest00083.avi
24cea165-acda-447f-bc36-e042e2a380d7,scenecliptest00319.avi,scenecliptest00201.avi,scenecliptest00381.avi,scenecliptest00015.avi
54c2adb5-b41c-4046-bd55-bc1abb2f0c62,sceneclipautoautotrain00375.avi,scenecliptest00577.avi,scenecliptest00550.avi,
da91a554-dbc8-4b69-a936-cb5b351338a9,scenecliptest00514.avi,scenecliptest00208.avi,sceneclipautoautotrain00170.avi,scenecliptest00530.avi
cd297df3-f5bd-49e2-ae68-4e7827877ac9,scenecliptest00222.avi,,,
c36cf26e-ecab-46bf-99e8-63c75ff6896b,sceneclipautoautotrain00487.avi,sceneclipautoautotrain00540.avi,sceneclipautoautotrain00223.avi,
f4fa8190-c83f-48c8-ba10-abc36012a5d5,scenecliptest00337.avi,sceneclipautoautotrain00482.avi,sceneclipautoautotrain00530.avi,
65702d21-6453-4d3e-85e2-2bc1d9aa2afb,sceneclipautoautotrain00441.avi,sceneclipautoautotrain00555.avi,,
c6fe6c83-703f-4581-8e1b-644a530369bc,sceneclipautoautotrain00463.avi,,,
8c06d8b6-cd79-48f7-8268-2e1953a538b4,scenecliptest00257.avi,,,
2ebe1779-0d00-497d-a023-08264fdb64ba,scenecliptest00499.avi,sceneclipautoautotrain00296.avi,sceneclipautoautotrain00515.avi,
7d43d2f0-4e48-4843-923a-0679005eeacf,sceneclipautoautotrain00240.avi,scenecliptest00323.avi,,
260c2411-092d-41d6-9496-c711d6cfc1db,scenecliptest00382.avi,scenecliptest00494.avi,,
d6fc5070-ed35-4321-b5d4-b4f622429119,sceneclipautoautotrain00219.avi,sceneclipautoautotrain00402.avi,,
4e9e7950-fec4-4430-af0a-7b5090fd3098,scenecliptest00169.avi,scenecliptest00409.avi,scenecliptest00302.avi,scenecliptest00179.avi
0523dae6-abb0-46e8-8f1e-bc1222a4ac53,scenecliptest00495.avi,scenecliptest00362.avi,sceneclipautoautotrain00184.avi,
e182afe5-c6f0-4f6f-8f0a-bd39ce79a20e,sceneclipautoautotrain00230.avi,,,
d6feb17f-de41-4bf3-a2dd-f3665b9a3060,scenecliptest00387.avi,scenecliptest00297.avi,sceneclipautoautotrain00434.avi,sceneclipautoautotrain00558.avi
7332eed9-db18-4fcf-9521-0925ed2c95d5,sceneclipautoautotrain00078.avi,,,
adfcf7ab-985d-4300-b7c8-ff415df7624b,sceneclipautoautotrain00338.avi,scenecliptest00341.avi,,
43fa341c-35b2-4629-a0ce-39dcb187bc7d,scenecliptest00358.avi,sceneclipautoautotrain00146.avi,sceneclipautoautotrain00305.avi,sceneclipautoautotrain00128.avi
2a5e4bef-a1b8-408c-a0de-038e1eed5223,sceneclipautoautotrain00450.avi,scenecliptest00191.avi,scenecliptest00265.avi,
c334357c-f15f-42a6-81d6-96551b4b4d54,sceneclipautoautotrain00545.avi,scenecliptest00301.avi,sceneclipautoautotrain00192.avi,
d8b63950-10a1-44d3-a03c-29779b971870,scenecliptest00359.avi,,,
c7803970-0e83-4db4-8cd4-37f6600b82fc,sceneclipautoautotrain00115.avi,,,
5078b518-18a4-401f-a19c-81bf9c7ce160,scenecliptest00416.avi,sceneclipautoautotrain00170.avi,scenecliptest00052.avi,
55f5baba-3972-4e97-9be3-c4c2d0286473,sceneclipautoautotrain00148.avi,sceneclipautoautotrain00348.avi,scenecliptest00522.avi,scenecliptest00411.avi
2c7dec8b-ddb5-46c6-8acc-df33acb6bb51,sceneclipautoautotrain00051.avi,scenecliptest00052.avi,scenecliptest00369.avi,scenecliptest00296.avi
815add71-f598-4986-a598-c813de41c453,sceneclipautoautotrain00092.avi,sceneclipautoautotrain00368.avi,sceneclipautoautotrain00417.avi,scenecliptest00353.avi
d60f1a83-1f09-4f75-997b-5f7e747e29d1,sceneclipautoautotrain00025.avi,sceneclipautoautotrain00230.avi,,
5a28fa93-230f-415f-8f95-f1ddf1923144,sceneclipautoautotrain00093.avi,scenecliptest00502.avi,sceneclipautoautotrain00172.avi,sceneclipautoautotrain00352.avi
08edd4c3-b653-4748-bc15-96ac36b789a1,sceneclipautoautotrain00550.avi,,,
1c214a15-ea5b-4d27-8573-80c81d082ee4,sceneclipautoautotrain00453.avi,scenecliptest00510.avi,,
72858196-e9e7-473a-8031-cec63a8a2638,sceneclipautoautotrain00153.avi,scenecliptest00370.avi,,
bccd0832-7e85-441a-b78d-27fc1f72e654,sceneclipautoautotrain00275.avi,scenecliptest00388.avi,,
4c03f8d1-bcb7-46c7-8b83-b26406206f17,scenecliptest00353.avi,,,
2b6d49ad-e1b4-4706-a734-48d12de69fed,sceneclipautoautotrain00416.avi,scenecliptest00088.avi,,
19c4bb66-86f9-409c-b4e2-d3753fc720dd,scenecliptest00405.avi,scenecliptest00261.avi,,
0c2d98c9-6650-460b-acac-b5fcea3ffb8e,scenecliptest00412.avi,,,
47a522ee-9de4-4b20-9415-ed4bea426f96,scenecliptest00342.avi,sceneclipautoautotrain00043.avi,,
c6f9c0f9-2288-49df-9d8a-65e804947944,sceneclipautoautotrain00374.avi,sceneclipautoautotrain00291.avi,,
106c3472-8ad6-4a60-911f-bf041791a01b,scenecliptest00154.avi,sceneclipautoautotrain00134.avi,,
08aa8135-a1cc-4c99-964e-7d6d64769b5e,sceneclipautoautotrain00216.avi,scenecliptest00388.avi,scenecliptest00033.avi,
6511ae45-735f-48ee-96ae-3dd2538d0112,sceneclipautoautotrain00489.avi,sceneclipautoautotrain00276.avi,sceneclipautoautotrain00013.avi,scenecliptest00349.avi
d57ecf82-80ed-4d8b-9846-6c348b1ab3c3,scenecliptest00197.avi,scenecliptest00437.avi,scenecliptest00092.avi,
9a3765cb-e29f-43dc-a10b-5cd870ff6176,scenecliptest00401.avi,scenecliptest00424.avi,scenecliptest00374.avi,scenecliptest00293.avi
34cb27ae-e1c7-4fbd-82fc-cbd28378de13,scenecliptest00113.avi,scenecliptest00139.avi,,
78793faf-0510-4dc2-a81b-4e7b2cd32c6b,scenecliptest00262.avi,,,
1e1d284b-c75a-45c2-bd9d-e6382e1c4b97,sceneclipautoautotrain00008.avi,,,
082f9303-0f5d-4209-83a0-6a00481f392f,scenecliptest00079.avi,,,
c730de96-40e2-4e2d-94b9-4252f5431523,scenecliptest00564.avi,sceneclipautoautotrain00455.avi,,
0df71987-4c76-4316-91f0-c119e2a5655d,scenecliptest00402.avi,scenecliptest00314.avi,scenecliptest00172.avi,sceneclipautoautotrain00324.avi
e8aabd24-672d-4285-b930-03a6a02abbc9,sceneclipautoautotrain00397.avi,sceneclipautoautotrain00385.avi,scenecliptest00133.avi,
9231252e-da5f-4149-91fd-c716c7f8a677,sceneclipautoautotrain00185.avi,,,
32b8469b-02e3-4432-bb15-a57d55197c1c,sceneclipautoautotrain00356.avi,scenecliptest00333.avi,,
4b38f3f3-7549-4b26-b157-eb9c0e586bb3,sceneclipautoautotrain00218.avi,scenecliptest00479.avi,sceneclipautoautotrain00054.avi,
64425a4e-f7c3-434a-abed-b787acb93f2a,sceneclipautoautotrain00099.avi,sceneclipautoautotrain00474.avi,,
d4feba18-700d-4acd-994b-c5cd5016fb8f,scenecliptest00077.avi,sceneclipautoautotrain00459.avi,sceneclipautoautotrain00454.avi,
7c92b40d-7aff-4e8e-979a-cf56ed5d0b26,sceneclipautoautotrain00235.avi,,,
21c6f9a6-5784-41a6-a95c-bab68e1af315,sceneclipautoautotrain00338.avi,,,
98e5a819-9205-407b-925b-9e21a5ad4c6d,scenecliptest00233.avi,sceneclipautoautotrain00196.avi,,
e65c96b9-b734-499b-ab8c-ce4fac3537cc,scenecliptest00182.avi,sceneclipautoautotrain00564.avi,,
b8c62d2d-2955-497f-a3c6-bf4ce419baa5,sceneclipautoautotrain00307.avi,sceneclipautoautotrain00152.avi,scenecliptest00268.avi,
4711ec61-179e-44c0-8567-0a95282ed265,sceneclipautoautotrain00183.avi,sceneclipautoautotrain00458.avi,scenecliptest00037.avi,scenecliptest00196.avi
4b27e2a6-3e38-4a8b-8c69-37833673c8e1,scenecliptest00098.avi,sceneclipautoautotrain00279.avi,scenecliptest00160.avi,scenecliptest00274.avi
9f8953fb-8a71-4252-9862-96387669340b,scenecliptest00580.avi,,,
fb3b48e1-d3ea-411f-bc1a-54a98e615569,scenecliptest00464.avi,scenecliptest00202.avi,,
8cd6852e-529e-42d9-ab06-57c76d93916b,scenecliptest00165.avi,,,
693c6467-31de-4f52-a5c8-df97cfdd720c,scenecliptest00553.avi,sceneclipautoautotrain00406.avi,sceneclipautoautotrain00230.avi,
313261ff-07ce-4846-84c9-23fef2192f69,scenecliptest00493.avi,,,
197c27ed-9867-4652-b1a0-fa45e68ea7e6,sceneclipautoautotrain00441.avi,sceneclipautoautotrain00302.avi,,
606a805f-365b-47a5-b8a9-4abca5888958,sceneclipautoautotrain00128.avi,scenecliptest00567.avi,sceneclipautoautotrain00204.avi,sceneclipautoautotrain00173.avi
775bd004-d7ae-4600-84d4-e240bbe98b3a,sceneclipautoautotrain00381.avi,sceneclipautoautotrain00506.avi,scenecliptest00049.avi,sceneclipautoautotrain00197.avi
66d1178a-de90-4c85-8221-03114acca1db,scenecliptest00233.avi,scenecliptest00552.avi,,
82783949-3e49-431b-910e-8c31293e265e,sceneclipautoautotrain00293.avi,scenecliptest00560.avi,sceneclipautoautotrain00333.avi,
b88a336c-e1e4-45e8-a377-8b76f0b0187f,scenecliptest00514.avi,scenecliptest00225.avi,scenecliptest00277.avi,scenecliptest00020.avi
b898f59c-d9f4-4707-8bbe-5c5e75eef586,scenecliptest00234.avi,,,
6b861a8d-fca1-4935-b601-d70159cab39e,scenecliptest00427.avi,sceneclipautoautotrain00015.avi,sceneclipautoautotrain00505.avi,scenecliptest00068.avi
59b46cb5-504b-4699-9905-2ce199bc5892,scenecliptest00070.avi,,,
ae1ad6a6-8222-4a1a-8734-733192b905cc,scenecliptest00124.avi,scenecliptest00235.avi,scenecliptest00075.avi,sceneclipautoautotrain00161.avi
3c037bd3-2caf-4c0e-826a-167c933ceac0,sceneclipautoautotrain00003.avi,scenecliptest00362.avi,scenecliptest00105.avi,
d1e699da-a6ac-4d96-ab13-9273c19ba8d4,scenecliptest00311.avi,,,
977f9d4c-16cc-446f-a466-f786f82c6a2c,scenecliptest00085.avi,sceneclipautoautotrain00072.avi,scenecliptest00370.avi,
2e47d47b-bd29-435c-a9f2-00f03cf4d5e6,scenecliptest00572.avi,sceneclipautoautotrain00136.avi,,
c1d9450c-fd89-4e6e-938f-7485c0df93e5,sceneclipautoautotrain00090.avi,scenecliptest00464.avi,sceneclipautoautotrain00535.avi,sceneclipautoautotrain00560.avi
9c673ae5-10d2-4b41-b367-99264fe6bde0,scenecliptest00064.avi,,,
e2062de7-fd33-425a-ba60-2b7e21ee2b7e,scenecliptest00360.avi,scenecliptest00047.avi,scenecliptest00103.avi,sceneclipautoautotrain00260.avi
12373f39-58db-4788-9fe4-d17e2a3cf579,sceneclipautoautotrain00519.avi,sceneclipautoautotrain00165.avi,scenecliptest00434.avi,
e525c97e-f758-485f-b354-27ece762f547,scenecliptest00136.avi,scenecliptest00546.avi,sceneclipautoautotrain00343.avi,scenecliptest00226.avi
3cbc1009-bc7e-4fa4-8110-7a2489ea86a5,sceneclipautoautotrain00565.avi,sceneclipautoautotrain00106.avi,scenecliptest00252.avi,
e859c3a8-528b-4dc2-ab2e-09088a4add3f,scenecliptest00562.avi,sceneclipautoautotrain00233.avi,sceneclipautoautotrain00155.avi,sceneclipautoautotrain00192.avi
7c0a89f9-7cbb-4ea1-833d-4ef97df0f844,scenecliptest00276.avi,sceneclipautoautotrain00202.avi,sceneclipautoautotrain00490.avi,scenecliptest00472.avi
134aa36b-a005-4ef0-b9c0-3e016c03d718,sceneclipautoautotrain00279.avi,sceneclipautoautotrain00385.avi,scenecliptest00120.avi,
1ecb1798-2290-4b0f-800c-ef227673240a,sceneclipautoautotrain00292.avi,,,
6b360a22-0915-4462-9125-6c845b9ac650,scenecliptest00386.avi,,,
80e4b327-ed98-4a46-a24b-16295756ad21,sceneclipautoautotrain00153.avi,scenecliptest00008.avi,sceneclipautoautotrain00017.avi,sceneclipautoautotrain00293.avi
5a321681-05e5-4938-9f6a-4d4d989e7e1f,scenecliptest00258.avi,sceneclipautoautotrain00268.avi,scenecliptest00009.avi,scenecliptest00136.avi
07cf653f-a977-4ded-a2b2-5b6b1d4e664b,scenecliptest00452.avi,,,
49cf391d-2423-4dd0-8102-a83109dbabb6,sceneclipautoautotrain00500.avi,sceneclipautoautotrain00056.avi,sceneclipautoautotrain00556.avi,
e9ffd5d9-fcd1-4f14-89f3-cc68b724856c,scenecliptest00520.avi,sceneclipautoautotrain00129.avi,sceneclipautoautotrain00443.avi,sceneclipautoautotrain00532.avi
255a29c3-8f3b-4088-b7b7-25861a06c1a9,scenecliptest00136.avi,,,
3aac0b96-dbbc-4858-9256-02a9ad243104,scenecliptest00570.avi,scenecliptest00120.avi,,
8f610d6f-7445-4ae2-816e-34f02d4730e7,scenecliptest00179.avi,sceneclipautoautotrain00484.avi,scenecliptest00340.avi,
d24d2439-97b9-440e-9ac0-8ebd231ae0e4,scenecliptest00557.avi,scenecliptest00206.avi,scenecliptest00565.avi,scenecliptest00542.avi
9141b7f2-28ce-4c62-9f33-a6e30ba6a038,scenecliptest00544.avi,scenecliptest00293.avi,,
e51c5836-ba7e-49a0-ad11-6669ca1cab32,scenecliptest00123.avi,sceneclipautoautotrain00489.avi,,
f6154f91-258b-4ad1-bbad-c003bd517e41,scenecliptest00080.avi,scenecliptest00123.avi,scenecliptest00004.avi,sceneclipautoautotrain00379.avi
dcc7a64d-fb89-4a39-8900-0d49c2199210,sceneclipautoautotrain00348.avi,sceneclipautoautotrain00015.avi,,
640112c8-b941-4f2e-b455-c218c0e495e1,sceneclipautoautotrain00500.avi,scenecliptest00538.avi,scenecliptest00362.avi,
5b5bc5a9-17c2-463c-9a93-dc7701394646,scenecliptest00129.avi,scenecliptest00293.avi,scenecliptest00300.avi,sceneclipautoautotrain00236.avi
f76ac055-e851-4422-a710-5ccf22cd1f74,scenecliptest00253.avi,sceneclipautoautotrain00298.avi,scenecliptest00471.avi,
938a7b18-edf6-4920-852c-587c71a7f1e1,sceneclipautoautotrain00335.avi,sceneclipautoautotrain00476.avi,scenecliptest00217.avi,scenecliptest00371.avi
f0c996ee-f002-4465-a9ad-f41717e2a92c,scenecliptest00362.avi,,,
e9c9f054-f8f7-492c-ba10-a3471b638310,scenecliptest00389.avi,scenecliptest00511.avi,sceneclipautoautotrain00385.avi,
cba08bb3-b232-4078-9024-4657a9dc1d5a,sceneclipautoautotrain00071.avi,scenecliptest00439.avi,scenecliptest00101.avi,
cfdb07f7-6a9e-4091-9d44-d6792ce8c220,sceneclipautoautotrain00006.avi,sceneclipautoautotrain00537.avi,sceneclipautoautotrain00536.avi,
5b373f11-fe2b-439f-909e-07b9be06e8e4,sceneclipautoautotrain00269.avi,scenecliptest00510.avi,,
5883ad25-b0d2-4d65-9df4-fcf755582359,scenecliptest00023.avi,sceneclipautoautotrain00209.avi,scenecliptest00471.avi,
68874be9-0dfc-4f13-8134-a41f795ca3e8,sceneclipautoautotrain00200.avi,,,
6ede3691-68f5-4f1e-8031-e2d5dd11b36c,sceneclipautoautotrain00442.avi,scenecliptest00013.avi,scenecliptest00158.avi,
d939e564-6e52-4508-9cd1-6c531e2973f7,sceneclipautoautotrain00299.avi,scenecliptest00473.avi,scenecliptest00347.avi,
86826def-bf09-4a73-82ab-53f607d84a50,scenecliptest00463.avi,sceneclipautoautotrain00461.avi,scenecliptest00062.avi,
b3efa7de-6f7f-40dc-aeba-2ce1013e415d,scenecliptest00428.avi,scenecliptest00044.avi,,
fe0b22bb-d780-4db5-88ff-de88d2649193,scenecliptest00067.avi,sceneclipautoautotrain00463.avi,scenecliptest00162.avi,
5499fdfe-9c7b-4a7c-87ed-095a6a408585,scenecliptest00544.avi,sceneclipautoautotrain00169.avi,scenecliptest00054.avi,
672c342b-3f05-4b38-a275-58a43958b79b,scenecliptest00017.avi,scenecliptest00133.avi,scenecliptest00210.avi,scenecliptest00272.avi
e319fbf2-c329-4433-8194-d1f36ffa2e8f,sceneclipautoautotrain00396.avi,,,
11f63489-326e-4e01-beb8-a7dee7c46c72,sceneclipautoautotrain00319.avi,scenecliptest00469.avi,scenecliptest00312.avi,
270cece0-c220-4014-90af-af30ee0d82b1,sceneclipautoautotrain00336.avi,sceneclipautoautotrain00287.avi,sceneclipautoautotrain00132.avi,
721b7aca-ca30-474c-9c72-cbc425dcbd2f,scenecliptest00118.avi,sceneclipautoautotrain00557.avi,scenecliptest00309.avi,sceneclipautoautotrain00371.avi
f8747ce8-6293-4a38-952f-6ea324d37f06,scenecliptest00479.avi,scenecliptest00472.avi,scenecliptest00234.avi,
6177d001-754f-4493-9a85-bcfafe1dec33,sceneclipautoautotrain00224.avi,scenecliptest00233.avi,scenecliptest00533.avi,scenecliptest00169.avi
2f1c1899-1a65-4353-b66d-aa5efa9983fc,scenecliptest00244.avi,,,
0418ea0e-0753-4cd8-ac62-b05ddf21328b,sceneclipautoautotrain00509.avi,scenecliptest00118.avi,,
9ef357c2-4d17-44f4-a27a-6d2e55a46e3b,sceneclipautoautotrain00126.avi,sceneclipautoautotrain00336.avi,,
e5be30f4-8783-4788-89a7-7f03f063d2d6,sceneclipautoautotrain00519.avi,,,
27f7799a-f8ea-46a0-a265-25be816ba084,scenecliptest00573.avi,sceneclipautoautotrain00201.avi,sceneclipautoautotrain00496.avi,sceneclipautoautotrain00553.avi
df5d8093-8141-4a45-9550-a720c502d217,scenecliptest00372.avi,scenecliptest00467.avi,scenecliptest00183.avi,
04701330-708b-4e99-b322-09f3ede92f0d,scenecliptest00244.avi,scenecliptest00273.avi,sceneclipautoautotrain00105.avi,
a97d37e7-ba63-4310-ba48-c3f418bab7cc,sceneclipautoautotrain00464.avi,sceneclipautoautotrain00101.avi,,
cd32297d-39cb-4d1e-b7ce-70cfd854c004,sceneclipautoautotrain00293.avi,scenecliptest00296.avi,sceneclipautoautotrain00479.avi,scenecliptest00160.avi
6bb232ec-de47-4304-8b7a-0a240857353f,sceneclipautoautotrain00063.avi,sceneclipautoautotrain00545.avi,,
84ae62e0-9b44-4388-9d23-1541d727254e,sceneclipautoautotrain00067.avi,sceneclipautoautotrain00522.avi,,
3ad2beeb-8a82-4535-be0a-9bf04e284f14,sceneclipautoautotrain00053.avi,scenecliptest00079.avi,sceneclipautoautotrain00054.avi,sceneclipautoautotrain00392.avi
2bf357a5-6d16-40f4-a6ef-c7e3416f70a9,sceneclipautoautotrain00370.avi,sceneclipautoautotrain00148.avi,scenecliptest00268.avi,
6e3010a9-5a4a-4ee1-8f39-8c73c660a816,sceneclipautoautotrain00121.avi,,,
c718deae-bffb-4469-964f-5d9859217260,scenecliptest00199.avi,scenecliptest00113.avi,scenecliptest00396.avi,scenecliptest00534.avi
d95e3855-c87f-4778-ad50-1367861f8b29,sceneclipautoautotrain00328.avi,sceneclipautoautotrain00466.avi,scenecliptest00131.avi,sceneclipautoautotrain00374.avi
b9e53ebb-8e49-4575-b18e-45895c95f44f,sceneclipautoautotrain00200.avi,,,
0bdd5739-30cf-46d9-ba71-673d9dc4a534,scenecliptest00469.avi,scenecliptest00494.avi,scenecliptest00101.avi,sceneclipautoautotrain00303.avi
fa0334c6-a4af-4917-92ba-eaf36a19e865,scenecliptest00066.avi,scenecliptest00535.avi,sceneclipautoautotrain00102.avi,
4ac6c7c3-84e7-40b2-a2e8-e7203894f097,sceneclipautoautotrain00465.avi,sceneclipautoautotrain00302.avi,,
68b8bcb4-9661-45c3-b2af-4495b804a331,scenecliptest00239.avi,sceneclipautoautotrain00053.avi,,
7d604940-462d-4aba-8746-3e3b7cff1fcc,sceneclipautoautotrain00103.avi,,,
fcfca9b7-ad69-40af-afa1-4c4b4fef19b4,sceneclipautoautotrain00342.avi,scenecliptest00005.avi,sceneclipautoautotrain00241.avi,
8cc69f33-e953-4c28-b0fb-187a716b72dc,sceneclipautoautotrain00243.avi,,,
76a4f0c7-5e22-4199-84fc-4c050d550e0f,sceneclipautoautotrain00399.avi,scenecliptest00267.avi,,
bc0ee928-06c3-41c0-916b-d34719d35114,scenecliptest00325.avi,sceneclipautoautotrain00106.avi,sceneclipautoautotrain00311.avi,
484b2136-65e5-4015-8766-fb222b22a2d2,sceneclipautoautotrain00277.avi,,,
081dbcbf-be6c-4490-ae90-5586966dd5d3,scenecliptest00573.avi,,,
9e7c1822-3d4c-4d60-a1ef-9f86ad44e812,sceneclipautoautotrain00443.avi,,,
e65b125a-e81e-441e-8809-a54504c3c91c,scenecliptest00199.avi,sceneclipautoautotrain00066.avi,scenecliptest00090.avi,scenecliptest00371.avi
1393a581-330c-4251-8000-2b467bdd1e7c,scenecliptest00037.avi,,,
f214705a-cac2-4525-b496-534d75025523,sceneclipautoautotrain00120.avi,,,
526f1c3f-1e2a-4e48-af27-70d42e6df93b,sceneclipautoautotrain00246.avi,sceneclipautoautotrain00300.avi,scenecliptest00309.avi,
3853e5b1-4c55-4273-8c4b-51c8ae69b551,sceneclipautoautotrain00420.avi,scenecliptest00010.avi,,
f841e99a-a8a2-4892-b9c8-1a3eeb6ecb0f,sceneclipautoautotrain00310.avi,sceneclipautoautotrain00391.avi,scenecliptest00404.avi,
b69f16e0-876e-4b2c-a7a0-d69f3ad1ae4f,scenecliptest00136.avi,scenecliptest00532.avi,,
9d2682c3-a8e6-4ab9-bacb-5a610d7124dc,scenecliptest00298.avi,sceneclipautoautotrain00360.avi,sceneclipautoautotrain00228.avi,scenecliptest00394.avi
de25c6e4-e549-422e-98a7-7ac267067e47,scenecliptest00317.avi,scenecliptest00475.avi,,
7259142a-593f-4a37-b30f-5168eeff474c,sceneclipautoautotrain00037.avi,scenecliptest00335.avi,scenecliptest00509.avi,sceneclipautoautotrain00523.avi
d478c3b5-9eca-46b0-8bcb-448568cbe558,sceneclipautoautotrain00181.avi,scenecliptest00123.avi,,
fa3dfb11-5aa2-46b8-be98-d6f80c9dc528,sceneclipautoautotrain00095.avi,sceneclipautoautotrain00453.avi,,
b1b34073-4467-44cb-ac8a-71b31628ad4a,sceneclipautoautotrain00164.avi,sceneclipautoautotrain00423.avi,,
